EmployeeID,FullName,FirstName,LastName,Age,Gender,JobTitle,Department,Location,EmploymentType,Salary,JoiningDate,LastWorkingDate,Active_Employee_Tenure
52840,David Miller,David,Miller,27,Female,DevOps Engineer,Engineering,San Francisco,Full-time,85402,10/03/2018,,7 years 9 months 4 days
12771,Richard Brown,Richard,Brown,56,Male,Finance Manager,IT,Boston,Full-time,118085,30/11/2013,16/06/2014,
12330,Robert Garcia,Robert,Garcia,53,Non-binary,Sales Manager,Engineering,Los Angeles,Part-time,137440,01/12/1931,,94 years 0 months 13 days
55056,Jessica Davis,Jessica,Davis,51,Male,Support Engineer,Finance,Miami,Full-time,83725,05/08/2016,,9 years 4 months 9 days
48704,John Garcia,John,Garcia,64,Female,Operations Analyst,IT,Austin,Full-time,116286,03/01/2015,,10 years 11 months 11 days
53567,William Smith,William,Smith,41,Female,Support Engineer,Marketing,Denver,Full-time,110224,13/07/2011,,14 years 5 months 1 days
37660,Mary Brown,Mary,Brown,34,Male,DevOps Engineer,Human Resources,Denver,Full-time,67195,27/12/2012,19/06/2015,
57794,Jennifer Garcia,Jennifer,Garcia,39,Female,Data Analyst,Finance,Austin,Full-time,99,30/01/2017,,8 years 10 months 14 days
25440,Joseph Anderson,Joseph,Anderson,32,Male,Software Engineer,Finance,Boston,Full-time,85.1,05/05/2011,,14 years 7 months 9 days
17992,Barbara Garcia,Barbara,Garcia,29,Female,Software Engineer,Finance,Austin,Full-time,70262,21/03/2016,,9 years 8 months 23 days
52253,Linda Johnson,Linda,Johnson,33,Male,DevOps Engineer,Engineering,New York,Full-time,97547,15/06/2020,22/01/2023,
40986,James Miller,James,Miller,41,Male,Software Engineer,Engineering,San Francisco,Full-time,63381,10/10/2012,,13 years 2 months 4 days
53750,Robert Johnson,Robert,Johnson,59,Female,Sales Manager,Marketing,San Francisco,Part-time,104731,23/06/2010,25/03/2013,
26703,Joseph Moore,Joseph,Moore,38,Female,Marketing Specialist,Engineering,Atlanta,Full-time,88.9,30/03/2017,15/10/2021,
27921,Jessica Davis,Jessica,Davis,58,Male,Operations Manager,Engineering,Denver,Full-time,119611,06/08/2020,,5 years 4 months 8 days
27856,Jessica Jones,Jessica,Jones,23,Female,DevOps Engineer,Marketing,Austin,Full-time,107416,26/12/2014,,10 years 11 months 18 days
35966,John Wilson,John,Wilson,30,Female,Accountant,Marketing,Miami,Full-time,69460,26/10/2020,,5 years 1 months 18 days
27573,Thomas Jones,Thomas,Jones,35,Female,Support Engineer,Operations,San Francisco,Full-time,92257,02/07/2018,,7 years 5 months 12 days
32305,Jessica Johnson,Jessica,Johnson,39,Female,Marketing Specialist,Human Resources,Miami,Full-time,59474,12/04/2015,12/11/2015,
27275,David Williams,David,Williams,61,Non-binary,Support Engineer,Marketing,Miami,Full-time,85617,01/08/2013,,12 years 4 months 13 days
31382,David Martinez,David,Martinez,50,Male,Product Manager,IT,Atlanta,Full-time,113398,30/11/2013,,12 years 0 months 14 days
30235,Jennifer Jones,Jennifer,Jones,22,Male,DevOps Engineer,Marketing,San Francisco,Full-time,80605,28/09/2021,05/07/2024,
33768,Elizabeth Miller,Elizabeth,Miller,55,Female,Recruiter,Human Resources,New York,Full-time,49885,13/04/2011,,14 years 8 months 1 days
29872,John Davis,John,Davis,61,Male,Support Engineer,Operations,Los Angeles,Contract,105695,21/03/2016,23/05/2015,
25053,David Lopez,David,Lopez,40,Male,DevOps Engineer,Marketing,Seattle,Full-time,97198,17/09/2015,17/05/2018,
29185,Linda Hernandez,Linda,Hernandez,47,Female,HR Manager,Marketing,San Francisco,Full-time,94089,21/03/2016,,9 years 8 months 23 days
40654,Michael Moore,Michael,Moore,63,Male,Accountant,Marketing,Boston,Full-time,51438,13/08/2014,,11 years 4 months 1 days
52612,Mary Johnson,Mary,Johnson,52,Female,Operations Manager,Engineering,Denver,Part-time,109555,13/11/2020,,5 years 1 months 1 days
35906,Michael Johnson,Michael,Johnson,62,Female,Marketing Manager,Human Resources,Denver,Contract,83552,07/01/2025,,0 years 11 months 7 days
15393,Barbara Martin,Barbara,Martin,43,Female,Support Engineer,Finance,Seattle,Part-time,74220,18/07/2011,,14 years 4 months 26 days
50989,Jennifer Anderson,Jennifer,Anderson,62,Male,HR Manager,Sales,Boston,Full-time,111255,27/04/2016,,9 years 7 months 17 days
48204,Jennifer Williams,Jennifer,Williams,24,Male,Recruiter,Marketing,Chicago,Full-time,57881,17/07/2021,06/03/2025,
54409,William Thomas,William,Thomas,57,Female,Sales Executive,IT,New York,Full-time,73684,19/01/2012,,13 years 10 months 25 days
54490,Susan Rodriguez,Susan,Rodriguez,52,Male,Software Engineer,Marketing,Boston,Full-time,107036,09/07/2014,,11 years 5 months 5 days
58667,Joseph Jackson,Joseph,Jackson,63,Male,Data Analyst,Finance,Chicago,Full-time,61306,26/06/2018,19/02/2023,
39496,John Rodriguez,John,Rodriguez,37,Non-binary,Sales Executive,Finance,Seattle,Full-time,75352,22/10/2019,,6 years 1 months 22 days
19610,Sarah Jackson,Sarah,Jackson,30,Male,Marketing Specialist,IT,Chicago,Full-time,78072,21/03/2016,,9 years 8 months 23 days
19309,Elizabeth Wilson,Elizabeth,Wilson,21,Female,Accountant,Finance,Boston,Full-time,54025,03/11/2020,,5 years 1 months 11 days
52094,Jennifer Miller,Jennifer,Miller,63,Male,Software Engineer,IT,New York,Full-time,75498,11/12/2016,,9 years 0 months 3 days
52323,Michael Thomas,Michael,Thomas,23,Female,DevOps Engineer,Marketing,Boston,Full-time,72342,02/12/2020,,5 years 0 months 12 days
38352,Robert Brown,Robert,Brown,56,Female,Sales Executive,Operations,Seattle,Full-time,70098,21/03/2016,,9 years 8 months 23 days
30952,Jennifer Thomas,Jennifer,Thomas,64,Female,Recruiter,Sales,Los Angeles,Part-time,89150,21/03/2016,,9 years 8 months 23 days
10563,Sarah Miller,Sarah,Miller,45,Male,Product Manager,Marketing,Los Angeles,Full-time,117287,09/02/2012,,13 years 10 months 5 days
20209,Linda Smith,Linda,Smith,27,Male,HR Manager,IT,Boston,Contract,132566,17/10/2012,,13 years 1 months 27 days
11032,Linda Hernandez,Linda,Hernandez,56,Female,Marketing Specialist,Operations,New York,Full-time,92646,21/11/2021,24/02/2026,
32150,Linda Thomas,Linda,Thomas,29,Female,Marketing Manager,Human Resources,Los Angeles,Part-time,97864,01/07/2017,26/06/2011,
54470,Mary Garcia,Mary,Garcia,31,Male,DevOps Engineer,Sales,Chicago,Part-time,107.4,13/06/2014,,11 years 6 months 1 days
21895,Thomas Jones,Thomas,Jones,61,Male,Software Engineer,Marketing,Atlanta,Full-time,76946,03/07/2013,,12 years 5 months 11 days
27207,Joseph Brown,Joseph,Brown,62,Male,HR Manager,Sales,New York,Full-time,122691,24/05/2018,,7 years 6 months 20 days
17059,Barbara Rodriguez,Barbara,Rodriguez,21,Male,Support Engineer,Sales,Miami,Full-time,67168,21/03/2016,,9 years 8 months 23 days
20600,Robert Thomas,Robert,Thomas,44,Female,Recruiter,Finance,Miami,Full-time,40409,14/09/2013,,12 years 3 months 0 days
47146,Thomas Garcia,Thomas,Garcia,24,Female,DevOps Engineer,Operations,Seattle,Full-time,62721,17/04/2017,19/01/2018,
50722,John Williams,John,Williams,55,Male,Product Manager,IT,Austin,Full-time,129362,09/04/2013,,12 years 8 months 5 days
21804,Robert Jones,Robert,Jones,31,Male,Marketing Specialist,Human Resources,Seattle,Full-time,97.9,05/01/2025,,0 years 11 months 9 days
49745,John Jackson,John,Jackson,23,Non-binary,Finance Manager,Human Resources,Boston,Part-time,103780,16/12/2015,,9 years 11 months 28 days
10443,Patricia Smith,Patricia,Smith,47,Male,Sales Executive,Operations,Los Angeles,Intern,96,21/03/2016,12/02/2011,
40099,William Hernandez,William,Hernandez,27,Male,Recruiter,Finance,Austin,Full-time,73890,21/03/2016,,9 years 8 months 23 days
41415,Linda Garcia,Linda,Garcia,30,Male,Sales Manager,Marketing,Denver,Full-time,121319,12/04/2016,,9 years 8 months 2 days
27630,William Brown,William,Brown,51,Non-binary,HR Manager,Operations,Austin,Full-time,99966,10/03/2013,,12 years 9 months 4 days
59054,Michael Gonzalez,Michael,Gonzalez,53,Male,Product Manager,Engineering,Chicago,Part-time,106767,15/12/2010,12/03/2014,
37743,James Gonzalez,James,Gonzalez,46,Non-binary,Operations Manager,Engineering,Austin,Full-time,107144,06/08/2010,13/11/2013,
44018,Linda Miller,Linda,Miller,55,Female,Operations Manager,Engineering,Chicago,Full-time,93862,21/03/2016,,9 years 8 months 23 days
14277,Richard Hernandez,Richard,Hernandez,26,Female,Data Analyst,Operations,Austin,Full-time,107508,09/03/2012,07/05/2014,
21323,Susan Rodriguez,Susan,Rodriguez,35,Male,Software Engineer,Sales,Boston,Full-time,93081,25/08/2017,12/01/2018,
55990,Mary Moore,Mary,Moore,27,Female,Sales Executive,Operations,Boston,Part-time,77,24/11/2010,01/01/2013,
20058,David Jones,David,Jones,31,Female,Marketing Specialist,Human Resources,Los Angeles,Full-time,52.4,21/03/2016,07/04/2015,
37747,Jessica Moore,Jessica,Moore,22,Male,Support Engineer,IT,San Francisco,Full-time,60305,23/05/2020,21/09/2024,
37316,Karen Martin,Karen,Martin,48,Female,DevOps Engineer,Engineering,San Francisco,Full-time,105262,01/06/2013,,12 years 6 months 13 days
39363,Thomas Thomas,Thomas,Thomas,48,Female,Accountant,Finance,Atlanta,Part-time,63152,05/08/2010,,15 years 4 months 9 days
42544,Jessica Williams,Jessica,Williams,57,Female,Recruiter,Sales,New York,Contract,60724,21/03/2016,22/03/2019,
57454,Richard Wilson,Richard,Wilson,24,Male,Accountant,Marketing,Atlanta,Intern,46733,22/09/2020,24/09/2024,
58928,Robert Anderson,Robert,Anderson,54,Male,Software Engineer,Engineering,Denver,Part-time,71298,21/03/2016,,9 years 8 months 23 days
39883,Patricia Martinez,Patricia,Martinez,23,Female,Finance Manager,IT,New York,Full-time,119765,17/09/2015,07/01/2018,
23752,Michael Davis,Michael,Davis,57,Male,Support Engineer,IT,New York,Full-time,108427,12/05/2019,,6 years 7 months 2 days
15498,Michael Martinez,Michael,Martinez,61,Female,Data Analyst,Human Resources,Miami,Full-time,66868,12/06/2021,,4 years 6 months 2 days
17045,Karen Moore,Karen,Moore,47,Male,Finance Manager,Human Resources,Denver,Full-time,87.9,27/02/2016,,9 years 9 months 17 days
49230,Thomas Smith,Thomas,Smith,52,Male,Sales Executive,Operations,Chicago,Full-time,74985,21/03/2016,,9 years 8 months 23 days
39318,Jessica Williams,Jessica,Williams,60,Female,Data Analyst,Sales,New York,Full-time,60454,17/12/2015,26/07/2019,
28739,Robert Jackson,Robert,Jackson,48,Male,Sales Executive,Finance,Los Angeles,Contract,82943,06/09/2011,,14 years 3 months 8 days
38394,Patricia Martinez,Patricia,Martinez,21,Male,DevOps Engineer,Operations,Los Angeles,Full-time,77877,25/04/2018,16/11/2021,
15098,James Garcia,James,Garcia,22,Female,Sales Manager,Sales,Denver,Part-time,104338,14/06/2016,,9 years 6 months 0 days
31712,Jessica Gonzalez,Jessica,Gonzalez,38,Male,Finance Manager,Operations,Miami,Contract,80337,19/08/2011,,14 years 3 months 25 days
57268,William Moore,William,Moore,29,Male,Support Engineer,Finance,San Francisco,Intern,92273,27/01/2018,,7 years 10 months 17 days
27819,Richard Miller,Richard,Miller,36,Male,Support Engineer,Operations,New York,Full-time,86583,04/02/2016,,9 years 10 months 10 days
22381,Jennifer Williams,Jennifer,Williams,64,Female,Operations Manager,Engineering,Denver,Full-time,112891,29/09/2017,12/02/2020,
24589,David Miller,David,Miller,53,Female,Finance Manager,Engineering,San Francisco,Full-time,124903,06/08/2020,,5 years 4 months 8 days
40532,Barbara Brown,Barbara,Brown,37,Male,Finance Manager,Engineering,Boston,Full-time,107121,13/12/2020,22/05/2024,
23312,Charles Johnson,Charles,Johnson,54,Female,Product Manager,Human Resources,San Francisco,Full-time,99191,03/02/2025,,0 years 10 months 11 days
58537,Elizabeth Miller,Elizabeth,Miller,37,Male,Product Manager,Sales,Denver,Part-time,136.5,12/10/2010,,15 years 2 months 2 days
14542,Mary Anderson,Mary,Anderson,39,Female,Finance Manager,IT,Chicago,Part-time,83095,22/03/2021,,4 years 8 months 22 days
24216,Elizabeth Smith,Elizabeth,Smith,50,Female,Accountant,IT,Atlanta,Full-time,78218,14/05/2012,,13 years 7 months 0 days
49398,Charles Jackson,Charles,Jackson,40,Male,Marketing Manager,Human Resources,Chicago,Full-time,97910,21/03/2016,23/06/2017,
32732,Joseph Moore,Joseph,Moore,35,Female,Product Manager,Operations,Miami,Full-time,104425,29/12/2015,,9 years 11 months 15 days
58312,Thomas Jackson,Thomas,Jackson,33,Male,Software Engineer,Marketing,Chicago,Full-time,85167,16/11/2013,,12 years 0 months 28 days
32116,Linda Anderson,Linda,Anderson,31,Female,DevOps Engineer,Sales,New York,Full-time,98431,17/04/2016,,9 years 7 months 27 days
33417,John Rodriguez,John,Rodriguez,38,Female,Support Engineer,Human Resources,Denver,Full-time,111436,06/08/2018,,7 years 4 months 8 days
37354,Susan Lopez,Susan,Lopez,64,Male,Operations Analyst,Engineering,Denver,Full-time,61146,20/04/2019,,6 years 7 months 24 days
37259,Jennifer Moore,Jennifer,Moore,49,Female,Marketing Specialist,Human Resources,Los Angeles,Full-time,80.7,18/10/2012,,13 years 1 months 26 days
27822,Mary Wilson,Mary,Wilson,23,Female,Support Engineer,IT,San Francisco,Full-time,86157,23/06/2018,,7 years 5 months 21 days
32463,Patricia Wilson,Patricia,Wilson,50,Female,Marketing Specialist,Finance,Miami,Part-time,68.6,27/09/2021,,4 years 2 months 17 days
17961,Thomas Garcia,Thomas,Garcia,61,Female,Software Engineer,Sales,Atlanta,Full-time,117914,01/04/2018,,7 years 8 months 13 days
24441,Thomas Anderson,Thomas,Anderson,63,Male,DevOps Engineer,Marketing,Denver,Full-time,113626,21/03/2016,,9 years 8 months 23 days
24987,Karen Martin,Karen,Martin,47,Male,Software Engineer,Sales,Boston,Full-time,98891,15/07/2019,,6 years 4 months 29 days
31077,Thomas Anderson,Thomas,Anderson,56,Male,Software Engineer,Marketing,Atlanta,Full-time,80093,20/04/2013,27/12/2015,
56899,Elizabeth Hernandez,Elizabeth,Hernandez,33,Female,Sales Executive,Human Resources,San Francisco,Full-time,96776,21/01/2018,,7 years 10 months 23 days
50210,Jessica Moore,Jessica,Moore,25,Non-binary,Recruiter,Finance,Atlanta,Full-time,47.9,25/03/2012,,13 years 8 months 19 days
49024,Joseph Johnson,Joseph,Johnson,26,Male,Finance Manager,Human Resources,Miami,Contract,100538,19/04/2020,18/10/2023,
22697,Charles Rodriguez,Charles,Rodriguez,43,Male,Marketing Manager,Operations,Chicago,Part-time,93688,21/03/2016,,9 years 8 months 23 days
44744,William Martin,William,Martin,38,Male,Sales Executive,Human Resources,Chicago,Full-time,68.6,12/12/2020,,5 years 0 months 2 days
57577,Barbara Lopez,Barbara,Lopez,41,Female,Operations Manager,Marketing,Austin,Full-time,114225,04/11/2018,08/02/2023,
54551,Thomas Jones,Thomas,Jones,63,Male,Data Analyst,Operations,Seattle,Part-time,84473,05/09/2017,05/04/2018,
52141,Barbara Jones,Barbara,Jones,47,Male,Finance Manager,Operations,Denver,Full-time,94880,04/11/2012,28/04/2013,
48343,Michael Davis,Michael,Davis,59,Female,Sales Executive,Sales,San Francisco,Full-time,62916,22/03/2010,,15 years 8 months 22 days
57252,Charles Jackson,Charles,Jackson,53,Non-binary,Sales Manager,Sales,Chicago,Full-time,108454,28/10/2010,05/07/2014,
18657,Karen Davis,Karen,Davis,39,Female,Accountant,Marketing,Denver,Contract,78999,11/07/2012,,13 years 5 months 3 days
48954,Robert Rodriguez,Robert,Rodriguez,38,Female,HR Manager,Marketing,Austin,Full-time,113921,15/12/2016,17/12/2019,
22715,Sarah Rodriguez,Sarah,Rodriguez,34,Male,Product Manager,Sales,New York,Full-time,128848,29/06/2015,,10 years 5 months 15 days
45344,Karen Jackson,Karen,Jackson,58,Female,Accountant,Engineering,Chicago,Part-time,50176,13/05/2020,,5 years 7 months 1 days
55706,Jennifer Johnson,Jennifer,Johnson,36,Male,Sales Executive,Engineering,New York,Full-time,94021,05/06/2014,,11 years 6 months 9 days
15114,James Garcia,James,Garcia,47,Male,Marketing Manager,Operations,Atlanta,Full-time,92416,01/03/2021,,4 years 9 months 13 days
32410,Thomas Taylor,Thomas,Taylor,48,Female,Sales Executive,Sales,Miami,Full-time,71894,11/08/2012,,13 years 4 months 3 days
47700,Jessica Lopez,Jessica,Lopez,54,Female,Data Analyst,Marketing,Austin,Full-time,63235,12/08/2013,,12 years 4 months 2 days
33275,Joseph Davis,Joseph,Davis,28,Female,HR Manager,Marketing,Chicago,Part-time,125199,28/08/2021,,4 years 3 months 16 days
38232,Robert Brown,Robert,Brown,31,Male,Operations Analyst,IT,Denver,Intern,119057,17/05/2015,,10 years 6 months 27 days
17513,Richard Williams,Richard,Williams,33,Female,Operations Analyst,IT,Denver,Full-time,71588,29/06/2018,11/01/2021,
43100,Joseph Hernandez,Joseph,Hernandez,41,Female,Marketing Manager,Sales,Austin,Full-time,94008,15/03/2011,,14 years 8 months 29 days
23274,Mary Thomas,Mary,Thomas,51,Male,Finance Manager,Finance,Los Angeles,Full-time,88570,10/10/2015,,10 years 2 months 4 days
30203,Mary Miller,Mary,Miller,50,Male,Product Manager,Sales,New York,Part-time,137362,29/01/2021,,4 years 10 months 15 days
35396,Robert Anderson,Robert,Anderson,43,Male,Operations Manager,Operations,Austin,Full-time,101506,01/10/2018,,7 years 2 months 13 days
50769,Jessica Smith,Jessica,Smith,60,Female,DevOps Engineer,Sales,New York,Part-time,107129,12/06/2013,,12 years 6 months 2 days
59857,Mary Miller,Mary,Miller,53,Male,Operations Analyst,Marketing,Los Angeles,Contract,94199,17/12/2011,,13 years 11 months 27 days
26060,Richard Brown,Richard,Brown,58,Non-binary,Software Engineer,Engineering,New York,Full-time,79085,10/08/2020,,5 years 4 months 4 days
10074,Joseph Jones,Joseph,Jones,62,Female,Data Analyst,Engineering,New York,Full-time,60023,28/08/2020,,5 years 3 months 16 days
11844,Jennifer Johnson,Jennifer,Johnson,28,Female,Data Analyst,Sales,Denver,Full-time,87115,14/11/2020,,5 years 1 months 0 days
43539,Susan Davis,Susan,Davis,54,Male,Operations Manager,Finance,Austin,Full-time,102234,28/06/2012,,13 years 5 months 16 days
21229,Richard Jones,Richard,Jones,31,Female,HR Manager,Marketing,Seattle,Part-time,100012,13/04/2020,,5 years 8 months 1 days
58238,Patricia Lopez,Patricia,Lopez,47,Male,Recruiter,IT,Seattle,Full-time,49944,31/08/2015,,10 years 3 months 14 days
27670,Barbara Jones,Barbara,Jones,40,Male,Sales Manager,Human Resources,Chicago,Full-time,105692,21/03/2016,15/04/2015,
19437,Sarah Thomas,Sarah,Thomas,41,Male,Accountant,Operations,Boston,Part-time,81.6,19/04/2018,27/05/2021,
55982,James Brown,James,Brown,60,Non-binary,Software Engineer,Engineering,Chicago,Full-time,85481,20/01/2018,,7 years 10 months 24 days
38880,Joseph Martinez,Joseph,Martinez,64,Male,Support Engineer,IT,Denver,Part-time,109110,27/10/2014,,11 years 1 months 17 days
51429,Patricia Martin,Patricia,Martin,30,Male,Recruiter,Operations,Chicago,Intern,81028,19/02/2018,,7 years 9 months 25 days
28326,David Gonzalez,David,Gonzalez,63,Female,Software Engineer,Engineering,New York,Contract,73906,01/03/2011,,14 years 9 months 13 days
47622,Susan Lopez,Susan,Lopez,45,Female,Software Engineer,Sales,San Francisco,Full-time,109649,21/03/2016,,9 years 8 months 23 days
29782,John Garcia,John,Garcia,46,Female,Marketing Manager,Finance,Miami,Full-time,107781,17/01/2017,,8 years 10 months 27 days
23407,Robert Davis,Robert,Davis,60,Female,Data Analyst,Operations,Boston,Full-time,69701,26/03/2013,,12 years 8 months 18 days
22151,Elizabeth Johnson,Elizabeth,Johnson,30,Female,Marketing Specialist,Operations,San Francisco,Part-time,98629,21/03/2016,27/02/2021,
15939,James Johnson,James,Johnson,27,Female,Sales Manager,Sales,Los Angeles,Full-time,108393,16/08/2011,,14 years 3 months 28 days
38208,Patricia Garcia,Patricia,Garcia,46,Male,Finance Manager,Operations,Los Angeles,Part-time,120283,06/02/2019,,6 years 10 months 8 days
38452,Patricia Jackson,Patricia,Jackson,27,Female,Finance Manager,Marketing,Chicago,Full-time,125.9,15/09/2011,11/04/2012,
31449,Mary Taylor,Mary,Taylor,55,Female,Recruiter,IT,New York,Full-time,75636,03/01/2012,,13 years 11 months 11 days
15746,Patricia Taylor,Patricia,Taylor,45,Male,Data Analyst,IT,Austin,Intern,80690,01/12/2014,,11 years 0 months 13 days
14028,Thomas Rodriguez,Thomas,Rodriguez,34,Male,Marketing Manager,Finance,Atlanta,Full-time,119386,31/07/2015,,10 years 4 months 14 days
27501,Linda Miller,Linda,Miller,33,Female,DevOps Engineer,Engineering,Denver,Intern,79421,21/11/2013,,12 years 0 months 23 days
18975,James Thomas,James,Thomas,58,Male,Product Manager,IT,Austin,Full-time,88607,14/08/2021,25/04/2026,
48666,Jessica Martin,Jessica,Martin,33,Male,Marketing Specialist,Marketing,New York,Full-time,72679,30/07/2021,,4 years 4 months 14 days
31327,Karen Lopez,Karen,Lopez,62,Female,Support Engineer,Operations,San Francisco,Full-time,68252,26/11/2013,,12 years 0 months 18 days
46732,Karen Davis,Karen,Davis,44,Male,Marketing Manager,Engineering,Boston,Full-time,123906,25/05/2019,,6 years 6 months 19 days
13938,John Johnson,John,Johnson,61,Male,Software Engineer,Marketing,Miami,Full-time,119378,10/05/2014,,11 years 7 months 4 days
30438,Barbara Martin,Barbara,Martin,59,Female,Operations Manager,Engineering,Los Angeles,Full-time,88735,23/03/2021,04/06/2025,
27495,William Martinez,William,Martinez,55,Male,Sales Manager,Operations,Boston,Full-time,86508,18/09/2017,,8 years 2 months 26 days
14415,Patricia Smith,Patricia,Smith,33,Female,Operations Manager,Marketing,Denver,Full-time,112.6,02/07/2017,,8 years 5 months 12 days
52078,William Miller,William,Miller,61,Female,Data Analyst,Engineering,Austin,Full-time,111366,14/04/2010,10/07/2013,
56795,David Anderson,David,Anderson,55,Female,HR Manager,IT,Austin,Full-time,101300,20/08/2013,,12 years 3 months 24 days
36402,Mary Moore,Mary,Moore,44,Male,Sales Manager,Operations,Atlanta,Full-time,136544,06/11/2017,18/11/2020,
13147,David Smith,David,Smith,49,Female,Software Engineer,Human Resources,Boston,Contract,63204,25/01/2016,05/11/2019,
58734,John Moore,John,Moore,32,Female,Software Engineer,Operations,Boston,Part-time,67468,26/11/2016,,9 years 0 months 18 days
17508,Michael Jackson,Michael,Jackson,24,Male,DevOps Engineer,Human Resources,Miami,Full-time,106138,16/12/2011,,13 years 11 months 28 days
48961,Jessica Davis,Jessica,Davis,62,Male,Marketing Manager,Sales,New York,Full-time,136116,08/08/2010,,15 years 4 months 6 days
19991,Michael Smith,Michael,Smith,40,Female,Support Engineer,Marketing,New York,Full-time,72957,03/07/2019,,6 years 5 months 11 days
13515,Karen Martin,Karen,Martin,41,Female,Recruiter,Engineering,Los Angeles,Contract,46380,02/02/2018,10/11/2022,
56303,Patricia Williams,Patricia,Williams,46,Male,Operations Analyst,Sales,Austin,Full-time,96.1,10/11/2018,,7 years 1 months 4 days
50041,Jessica Taylor,Jessica,Taylor,58,Male,Accountant,IT,Los Angeles,Contract,60439,03/11/2013,08/12/2015,
54801,Sarah Wilson,Sarah,Wilson,62,Male,Marketing Manager,IT,Los Angeles,Full-time,96.2,13/04/2015,,10 years 8 months 1 days
29477,Thomas Williams,Thomas,Williams,36,Male,Accountant,Human Resources,Miami,Full-time,86755,22/12/2013,,11 years 11 months 22 days
59492,Karen Garcia,Karen,Garcia,32,Male,Operations Analyst,Human Resources,Chicago,Part-time,66.8,20/09/2017,,8 years 2 months 24 days
41236,Linda Williams,Linda,Williams,43,Male,Finance Manager,Operations,Boston,Full-time,97749,07/06/2012,,13 years 6 months 7 days
43972,Richard Taylor,Richard,Taylor,55,Male,Recruiter,IT,San Francisco,Contract,45067,18/11/2012,,13 years 0 months 26 days
46164,Jessica Gonzalez,Jessica,Gonzalez,27,Female,Finance Manager,Human Resources,Seattle,Contract,105278,12/06/2015,16/05/2019,
19412,Michael Anderson,Michael,Anderson,21,Male,Operations Analyst,Engineering,Denver,Full-time,106132,21/03/2016,24/02/2017,
15256,James Garcia,James,Garcia,44,Female,Operations Manager,Finance,Boston,Intern,132476,02/09/2013,,12 years 3 months 12 days
48726,William Thomas,William,Thomas,45,Female,HR Manager,Engineering,Denver,Full-time,112023,21/03/2016,,9 years 8 months 23 days
36625,Charles Hernandez,Charles,Hernandez,45,Male,Software Engineer,Operations,Seattle,Contract,84119,21/03/2016,30/08/2013,
25679,Michael Gonzalez,Michael,Gonzalez,41,Male,HR Manager,Finance,Los Angeles,Full-time,117.3,27/10/2018,03/11/2019,
53200,Karen Taylor,Karen,Taylor,48,Female,Recruiter,Engineering,San Francisco,Part-time,68120,09/04/2013,,12 years 8 months 5 days
26979,Elizabeth Rodriguez,Elizabeth,Rodriguez,29,Female,Finance Manager,Finance,Los Angeles,Full-time,102.6,26/10/2010,17/01/2012,
43529,Thomas Jones,Thomas,Jones,62,Female,Product Manager,Engineering,Chicago,Full-time,132888,08/01/2020,09/03/2020,
11526,William Anderson,William,Anderson,23,Male,HR Manager,Human Resources,Austin,Full-time,102754,07/06/2018,,7 years 6 months 7 days
58329,Susan Jones,Susan,Jones,32,Female,Accountant,IT,Los Angeles,Full-time,44723,20/11/2011,19/04/2012,
32209,Linda Gonzalez,Linda,Gonzalez,61,Male,Finance Manager,Sales,Miami,Full-time,111877,16/01/2012,,13 years 10 months 28 days
15155,Karen Rodriguez,Karen,Rodriguez,33,Male,Product Manager,Finance,Los Angeles,Contract,90.1,10/03/2025,,0 years 9 months 4 days
38901,Sarah Hernandez,Sarah,Hernandez,46,Female,Marketing Specialist,Engineering,Seattle,Full-time,56279,09/04/2016,,9 years 8 months 5 days
15665,Linda Thomas,Linda,Thomas,30,Male,Operations Analyst,Operations,New York,Full-time,95536,31/03/2013,,12 years 8 months 14 days
11807,Jennifer Miller,Jennifer,Miller,40,Female,Accountant,IT,Atlanta,Intern,86349,24/01/2021,20/06/2025,
54189,David Thomas,David,Thomas,63,Female,DevOps Engineer,Marketing,Boston,Full-time,100590,06/04/2015,,10 years 8 months 8 days
27146,James Lopez,James,Lopez,56,Female,Marketing Specialist,Marketing,Boston,Full-time,93391,27/09/2014,,11 years 2 months 17 days
39959,Jessica Jones,Jessica,Jones,49,Male,Marketing Manager,Human Resources,New York,Full-time,136531,29/07/2020,,5 years 4 months 15 days
12971,Thomas Smith,Thomas,Smith,22,Female,Operations Manager,IT,Los Angeles,Full-time,128.5,31/07/2021,,4 years 4 months 14 days
54604,Richard Johnson,Richard,Johnson,56,Male,Product Manager,Marketing,Chicago,Full-time,113.4,08/03/2020,,5 years 9 months 6 days
49768,Barbara Moore,Barbara,Moore,55,Female,Finance Manager,Finance,Chicago,Full-time,95560,07/06/2021,08/08/2025,
26466,Linda Gonzalez,Linda,Gonzalez,38,Male,Data Analyst,Human Resources,Los Angeles,Intern,82351,25/04/2014,,11 years 7 months 19 days
10494,Michael Hernandez,Michael,Hernandez,54,Female,Operations Manager,Human Resources,San Francisco,Full-time,96100,17/05/2012,,13 years 6 months 27 days
35109,Joseph Miller,Joseph,Miller,34,Female,Software Engineer,Marketing,New York,Full-time,118040,21/02/2020,,5 years 9 months 23 days
20483,Richard Jones,Richard,Jones,42,Male,HR Manager,Marketing,Los Angeles,Full-time,96923,24/06/2010,,15 years 5 months 20 days
38524,Patricia Davis,Patricia,Davis,52,Male,Sales Manager,IT,Los Angeles,Part-time,134164,28/12/2012,,12 years 11 months 16 days
